name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,0.99,-0.008000000000000007,0.975,-0.017000000000000015,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,0.995,-0.0030000000000000027,0.975,-0.017000000000000015,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,AB,0.0,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,AB,0.25,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,AB,0.5,0.998,0.0,0.992,0.0,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,AB,0.75,0.89,-0.10799999999999998,0.816,-0.17600000000000005,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,AB,1.0,0.234,-0.764,0.098,-0.894,90,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.425,-0.573,0.18,-0.812,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.565,-0.43300000000000005,0.29,-0.702,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.45,-0.548,0.27,-0.722,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.47,-0.528,0.295,-0.6970000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.445,-0.5529999999999999,0.25,-0.742,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.605,-0.393,0.425,-0.567,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.265,-0.733,0.125,-0.867,90,1,0
