name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.06,0.008,0.01,-0.046,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.055,0.0030000000000000027,0.06,0.003999999999999997,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.065,0.013000000000000005,0.085,0.029000000000000005,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.05,-0.001999999999999995,0.03,-0.026000000000000002,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.055,0.0030000000000000027,0.045,-0.011000000000000003,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.025,-0.026999999999999996,0.075,0.018999999999999996,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.045,-0.006999999999999999,0.03,-0.026000000000000002,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.045,-0.006999999999999999,0.085,0.029000000000000005,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.045,-0.006999999999999999,0.065,0.009000000000000001,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.035,-0.016999999999999994,0.06,0.003999999999999997,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.045,-0.006999999999999999,0.06,0.003999999999999997,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.06,0.008,0.055,-0.0010000000000000009,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.055,0.0030000000000000027,0.035,-0.020999999999999998,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.03,-0.022,0.055,-0.0010000000000000009,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.04,-0.011999999999999997,0.055,-0.0010000000000000009,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.05,-0.001999999999999995,0.055,-0.0010000000000000009,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.025,-0.026999999999999996,0.03,-0.026000000000000002,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.04,-0.011999999999999997,0.065,0.009000000000000001,7,1,0
CRT-7_p113_s42,CRT-7,113,1,random_AB,1.0,0.05,-0.001999999999999995,0.05,-0.005999999999999998,7,1,0
