name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_B,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,AB,0.0,0.998,0.0,0.992,0.0,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,AB,0.25,0.998,0.0,0.99,-0.0020000000000000018,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,AB,0.5,0.96,-0.038000000000000034,0.906,-0.08599999999999997,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,AB,0.75,0.668,-0.32999999999999996,0.46,-0.532,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,AB,1.0,0.148,-0.85,0.04,-0.952,90,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.585,-0.41300000000000003,0.38,-0.612,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.675,-0.32299999999999995,0.445,-0.5469999999999999,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.525,-0.473,0.335,-0.657,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.685,-0.31299999999999994,0.45,-0.542,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.47,-0.528,0.235,-0.757,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.605,-0.393,0.34,-0.6519999999999999,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.435,-0.563,0.19,-0.802,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.47,-0.528,0.285,-0.7070000000000001,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.56,-0.43799999999999994,0.33,-0.6619999999999999,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.405,-0.593,0.2,-0.792,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.21,-0.788,0.08,-0.912,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.695,-0.30300000000000005,0.425,-0.567,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.555,-0.44299999999999995,0.315,-0.677,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.47,-0.528,0.255,-0.737,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.145,-0.853,0.065,-0.927,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.425,-0.573,0.16,-0.832,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.29,-0.708,0.155,-0.837,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.495,-0.503,0.29,-0.702,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.35,-0.648,0.14,-0.852,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,0,random_AB,1.0,0.24,-0.758,0.09,-0.902,90,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,A,0.0,0.998,0.0,0.992,0.0,6,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,A,0.25,0.998,0.0,0.992,0.0,6,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,A,0.5,0.992,-0.006000000000000005,0.978,-0.014000000000000012,6,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,A,0.75,0.634,-0.364,0.446,-0.546,6,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,A,1.0,0.1,-0.898,0.064,-0.9279999999999999,6,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.925,-0.07299999999999995,0.845,-0.14700000000000002,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.985,-0.013000000000000012,0.96,-0.03200000000000003,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.99,-0.008000000000000007,0.975,-0.017000000000000015,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.995,-0.0030000000000000027,0.99,-0.0020000000000000018,6,1,0
